Dates,AAPL,AMZN
2019-07-30,52.195,94.927
2019-07-31,53.26,93.339
2019-08-01,52.108,92.766
2019-08-02,51.005,91.162
2019-08-05,48.335,88.257
2019-08-06,49.25,89.392
2019-08-07,49.76,89.67
2019-08-08,50.858,91.645
2019-08-09,50.248,90.379
2019-08-12,50.12,89.246
2019-08-13,52.243,91.217
2019-08-14,50.688,88.148
2019-08-15,50.435,88.806
2019-08-16,51.625,89.629
2019-08-19,52.588,90.806
2019-08-20,52.59,90.069
2019-08-21,53.16,91.177
2019-08-22,53.115,90.28
2019-08-23,50.66,87.481
2019-08-26,51.623,88.444
2019-08-27,51.04,88.092
2019-08-28,51.383,88.213
2019-08-29,52.253,89.32
2019-08-30,52.185,88.815
2019-09-03,51.425,89.492
2019-09-04,52.298,90.031
2019-09-05,53.32,92.036
2019-09-06,53.315,91.676
2019-09-09,53.543,91.568
2019-09-10,54.175,91.028
2019-09-11,55.898,91.15
2019-09-12,55.771,92.178
2019-09-13,54.688,91.967
2019-09-16,54.975,90.392
2019-09-17,55.175,91.128
2019-09-18,55.693,90.873
2019-09-19,55.24,91.075
2019-09-20,54.433,89.708
2019-09-23,54.68,89.265
2019-09-24,54.42,87.081
2019-09-25,55.258,88.417
2019-09-26,54.973,86.992
2019-09-27,54.705,86.273
2019-09-30,55.993,86.796
2019-10-01,56.148,86.783
2019-10-02,54.74,85.662
2019-10-03,55.205,86.221
2019-10-04,56.753,86.983
2019-10-07,56.765,86.633
2019-10-08,56.1,85.276
2019-10-09,56.758,86.1
2019-10-10,57.523,86.013
2019-10-11,59.053,86.596
2019-10-14,58.968,86.822
2019-10-15,58.83,88.369
2019-10-16,58.593,88.872
2019-10-17,58.82,89.374
2019-10-18,59.103,87.876
2019-10-21,60.128,89.283
2019-10-22,59.99,88.287
2019-10-23,60.795,88.109
2019-10-24,60.895,89.039
2019-10-25,61.645,88.066
2019-10-28,62.263,88.854
2019-10-29,60.823,88.136
2019-10-30,60.815,89.0
2019-10-31,62.19,88.833
2019-11-01,63.955,89.572
2019-11-04,64.375,90.233
2019-11-05,64.283,90.086
2019-11-06,64.31,89.789
2019-11-07,64.858,89.41
2019-11-08,65.035,89.294
2019-11-11,65.55,88.583
2019-11-12,65.49,88.9
2019-11-13,66.118,87.655
2019-11-14,65.66,87.73
2019-11-15,66.44,86.975
2019-11-18,66.775,87.627
2019-11-19,66.573,87.64
2019-11-20,65.798,87.277
2019-11-21,65.503,86.736
2019-11-22,65.445,87.286
2019-11-25,66.593,88.692
2019-11-26,66.073,89.847
2019-11-27,66.96,90.926
2019-11-29,66.813,90.04
2019-12-02,66.04,89.08
2019-12-03,64.863,88.498
2019-12-04,65.435,88.035
2019-12-05,66.395,87.024
2019-12-06,67.678,87.58
2019-12-09,66.73,87.476
2019-12-10,67.12,86.961
2019-12-11,67.693,87.436
2019-12-12,67.865,88.017
2019-12-13,68.788,88.047
2019-12-16,69.965,88.461
2019-12-17,70.103,89.533
2019-12-18,69.935,89.202
2019-12-19,70.005,89.614
2019-12-20,69.86,89.325
2019-12-23,71.0,89.65
2019-12-24,71.068,89.461
2019-12-26,72.478,93.439
2019-12-27,72.45,93.49
2019-12-30,72.88,92.345
2019-12-31,73.413,92.392
2020-01-02,75.088,94.901
2020-01-03,74.358,93.749
2020-01-06,74.95,95.144
2020-01-07,74.598,95.343
2020-01-08,75.798,94.599
2020-01-09,77.408,95.053
2020-01-10,77.583,94.158
2020-01-13,79.24,94.565
2020-01-14,78.17,93.472
2020-01-15,77.835,93.101
2020-01-16,78.81,93.897
2020-01-17,79.683,93.236
2020-01-21,79.143,94.6
2020-01-22,79.425,94.373
2020-01-23,79.808,94.229
2020-01-24,79.578,93.082
2020-01-27,77.238,91.417
2020-01-28,79.423,92.663
2020-01-29,81.085,92.9
2020-01-30,80.968,93.534
2020-01-31,77.378,100.436
2020-02-03,77.165,100.21
2020-02-04,79.713,102.484
2020-02-05,80.363,101.994
2020-02-06,81.303,102.512
2020-02-07,80.008,103.964
2020-02-10,80.388,106.696
2020-02-11,79.903,107.54
2020-02-12,81.8,108.0
2020-02-13,81.218,107.494
2020-02-14,81.238,106.744
2020-02-18,79.75,107.784
2020-02-19,80.905,108.511
2020-02-20,80.075,107.655
2020-02-21,78.263,104.798
2020-02-24,74.545,100.465
2020-02-25,72.02,98.637
2020-02-26,73.163,98.98
2020-02-27,68.38,94.215
2020-02-28,68.34,94.188
2020-03-02,74.703,97.698
2020-03-03,72.33,95.45
2020-03-04,75.685,98.792
2020-03-05,73.23,96.202
2020-03-06,72.258,95.054
2020-03-09,66.543,90.03
2020-03-10,71.335,94.591
2020-03-11,68.858,91.043
2020-03-12,62.058,83.831
2020-03-13,69.493,89.25
2020-03-16,60.553,84.458
2020-03-17,63.215,90.392
2020-03-18,61.668,91.5
2020-03-19,61.195,94.047
2020-03-20,57.31,92.304
2020-03-23,56.093,95.142
2020-03-24,61.72,97.005
2020-03-25,61.38,94.292
2020-03-26,64.61,97.775
2020-03-27,61.935,95.005
2020-03-30,63.703,98.198
2020-03-31,63.573,97.486
2020-04-01,60.228,95.385
2020-04-02,61.233,95.941
2020-04-03,60.353,95.33
2020-04-06,65.618,99.88
2020-04-07,64.858,100.58
2020-04-08,66.518,102.15
2020-04-09,66.998,102.138
2020-04-13,68.313,108.444
2020-04-14,71.763,114.166
2020-04-15,71.108,115.384
2020-04-16,71.673,120.41
2020-04-17,70.7,118.75
2020-04-20,69.233,119.681
2020-04-21,67.093,116.406
2020-04-22,69.025,118.175
2020-04-23,68.758,119.973
2020-04-24,70.743,120.511
2020-04-27,70.793,118.8
2020-04-28,69.645,115.704
2020-04-29,71.933,118.636
2020-04-30,73.45,123.7
2020-05-01,72.268,114.302
2020-05-04,73.29,115.8
2020-05-05,74.39,115.89
2020-05-06,75.158,117.563
2020-05-07,75.935,118.381
2020-05-08,77.533,118.981
2020-05-11,78.753,120.45
2020-05-12,77.853,117.848
2020-05-13,76.913,118.396
2020-05-14,77.385,119.443
2020-05-15,76.928,120.489
2020-05-18,78.74,121.313
2020-05-19,78.285,122.467
2020-05-20,79.808,124.897
2020-05-21,79.213,122.337
2020-05-22,79.723,121.844
2020-05-26,79.183,121.093
2020-05-27,79.528,120.52
2020-05-28,79.563,120.055
2020-05-29,79.485,122.119
2020-06-01,80.463,123.552
2020-06-02,80.835,123.621
2020-06-03,81.28,123.92
2020-06-04,80.58,123.03
2020-06-05,82.875,124.15
2020-06-08,83.365,126.203
2020-06-09,85.998,130.043
2020-06-10,88.21,132.373
2020-06-11,83.975,127.898
2020-06-12,84.7,127.251
2020-06-15,85.748,128.634
2020-06-16,88.02,130.764
2020-06-17,87.898,132.049
2020-06-18,87.933,132.699
2020-06-19,87.43,133.751
2020-06-22,89.718,135.691
2020-06-23,91.633,138.221
2020-06-24,90.015,136.72
2020-06-25,91.21,137.729
2020-06-26,88.408,134.644
2020-06-29,90.445,134.019
2020-06-30,91.2,137.941
2020-07-01,91.028,143.935
2020-07-02,91.028,144.515
2020-07-06,93.463,152.852
2020-07-07,93.173,150.006
2020-07-08,95.343,154.056
2020-07-09,95.683,159.132
2020-07-10,95.92,160.0
2020-07-13,95.478,155.2
2020-07-14,97.058,154.2
2020-07-15,97.725,150.444
2020-07-16,96.523,149.995
2020-07-17,96.328,148.099
2020-07-20,98.358,159.842
2020-07-21,97.0,156.915
2020-07-22,97.273,154.996
2020-07-23,92.845,149.328
2020-07-24,92.615,150.445
2020-07-27,94.81,152.761
2020-07-28,93.253,150.017
2020-07-29,95.04,151.677
2020-07-30,96.19,152.594
2020-07-31,106.26,158.234
2020-08-03,108.938,155.594
2020-08-04,109.665,156.942
2020-08-05,110.063,160.252
2020-08-06,113.903,161.25
2020-08-07,111.113,158.373
2020-08-10,112.728,157.408
2020-08-11,109.375,154.034
2020-08-12,113.01,158.112
2020-08-13,115.01,158.051
2020-08-14,114.908,157.401
2020-08-17,114.608,159.121
2020-08-18,115.563,165.624
2020-08-19,115.708,163.024
2020-08-20,118.275,164.868
2020-08-21,124.37,164.236
2020-08-24,125.858,165.373
2020-08-25,124.825,167.325
2020-08-26,126.523,172.093
2020-08-27,125.01,170.0
2020-08-28,124.808,170.09
2020-08-31,129.04,172.548
2020-09-01,134.18,174.956
2020-09-02,131.4,176.573
2020-09-03,120.88,168.4
2020-09-04,120.96,164.731
2020-09-08,112.82,157.492
2020-09-09,117.32,163.431
2020-09-10,113.49,158.756
2020-09-11,112.0,155.811
2020-09-14,115.355,155.148
2020-09-15,115.54,157.807
2020-09-16,112.13,153.905
2020-09-17,110.34,150.437
2020-09-18,106.84,147.746
2020-09-21,110.08,148.023
2020-09-22,111.81,156.45
2020-09-23,107.12,149.993
2020-09-24,108.22,150.99
2020-09-25,112.28,154.757
2020-09-28,114.96,158.703
2020-09-29,114.09,157.244
2020-09-30,115.81,157.437
2020-10-01,116.79,161.063
2020-10-02,113.02,156.25
2020-10-05,116.5,159.96
2020-10-06,113.16,154.998
2020-10-07,115.08,159.785
2020-10-08,114.97,159.528
2020-10-09,116.97,164.333
2020-10-12,124.4,172.147
2020-10-13,121.1,172.182
2020-10-14,121.19,168.186
2020-10-15,120.71,166.933
2020-10-16,119.02,163.636
2020-10-19,115.98,160.361
2020-10-20,117.51,160.851
2020-10-21,116.87,159.247
2020-10-22,115.75,158.82
2020-10-23,115.04,160.22
2020-10-26,115.05,160.352
2020-10-27,116.6,164.317
2020-10-28,111.2,158.139
2020-10-29,115.32,160.551
2020-10-30,108.86,151.808
2020-11-02,108.77,150.224
2020-11-03,110.44,152.421
2020-11-04,114.95,162.058
2020-11-05,119.03,166.1
2020-11-06,118.69,165.569
2020-11-09,116.32,157.187
2020-11-10,115.97,151.751
2020-11-11,119.49,156.87
2020-11-12,119.21,155.514
2020-11-13,119.26,156.441
2020-11-16,120.3,156.553
2020-11-17,119.39,156.783
2020-11-18,118.03,155.273
2020-11-19,118.64,155.851
2020-11-20,117.34,154.97
2020-11-23,113.85,154.92
2020-11-24,115.17,155.903
2020-11-25,116.03,159.254
2020-11-27,116.59,159.767
2020-11-30,119.05,158.402
2020-12-01,122.72,161.004
2020-12-02,123.08,160.177
2020-12-03,122.94,159.337
2020-12-04,122.25,158.129
2020-12-07,123.75,157.9
2020-12-08,124.38,158.865
2020-12-09,121.78,155.21
2020-12-10,123.24,155.075
2020-12-11,122.41,155.821
2020-12-14,121.78,157.849
2020-12-15,127.88,158.256
2020-12-16,127.81,162.048
2020-12-17,128.7,161.804
2020-12-18,126.655,160.083
2020-12-21,128.23,160.309
2020-12-22,131.88,160.326
2020-12-23,130.96,159.264
2020-12-24,131.97,158.635
2020-12-28,136.69,164.198
2020-12-29,134.87,166.1
2020-12-30,133.72,164.293
2020-12-31,132.69,162.847
2021-01-04,129.41,159.332
2021-01-05,131.01,160.926
2021-01-06,126.6,156.919
2021-01-07,130.92,158.108
2021-01-08,132.05,159.135
2021-01-11,128.98,155.711
2021-01-12,128.8,156.041
2021-01-13,130.89,158.295
2021-01-14,128.91,156.373
2021-01-15,127.14,155.213
2021-01-19,127.83,156.038
2021-01-20,132.03,163.169
2021-01-21,136.87,165.349
2021-01-22,139.07,164.612
2021-01-25,142.92,164.7
2021-01-26,143.16,166.307
2021-01-27,142.06,161.629
2021-01-28,137.09,161.881
2021-01-29,131.96,160.31
2021-02-01,134.14,167.144
2021-02-02,134.99,169.0
2021-02-03,133.94,165.627
2021-02-04,137.39,166.55
2021-02-05,136.76,167.608
2021-02-08,136.91,166.147
2021-02-09,136.01,165.25
2021-02-10,135.39,164.329
2021-02-11,135.13,163.107
2021-02-12,135.37,163.886
2021-02-16,133.19,163.448
2021-02-17,130.84,165.432
2021-02-18,129.71,166.412
2021-02-19,129.87,162.495
2021-02-22,126.0,159.037
2021-02-23,125.86,159.725
2021-02-24,125.35,157.977
2021-02-25,120.99,152.858
2021-02-26,121.26,154.647
2021-03-01,127.79,157.307
2021-03-02,125.12,154.727
2021-03-03,122.06,150.25
2021-03-04,120.13,148.879
2021-03-05,121.42,150.023
2021-03-08,116.36,147.598
2021-03-09,121.085,153.142
2021-03-10,119.98,152.882
2021-03-11,121.96,155.68
2021-03-12,121.03,154.474
2021-03-15,123.99,154.084
2021-03-16,125.57,154.593
2021-03-17,124.76,156.787
2021-03-18,120.53,151.4
2021-03-19,119.99,153.748
2021-03-22,123.39,155.544
2021-03-23,122.54,156.875
2021-03-24,120.09,154.354
2021-03-25,120.59,152.313
2021-03-26,121.21,152.602
2021-03-29,121.39,153.787
2021-03-30,119.9,152.765
2021-03-31,122.15,154.704
2021-04-01,123.0,158.05
2021-04-05,125.9,161.337
2021-04-06,126.21,161.191
2021-04-07,127.9,163.969
2021-04-08,130.36,164.965
2021-04-09,132.995,168.61
2021-04-12,131.24,168.969
2021-04-13,134.43,170.0
2021-04-14,132.03,166.65
2021-04-15,134.5,168.955
2021-04-16,134.16,169.972
2021-04-19,134.84,168.601
2021-04-20,133.11,166.735
2021-04-21,133.5,168.101
2021-04-22,131.94,165.452
2021-04-23,134.32,167.044
2021-04-26,134.72,170.45
2021-04-27,134.39,170.872
2021-04-28,133.58,172.925
2021-04-29,133.48,173.566
2021-04-30,131.46,173.371
2021-05-03,132.54,169.325
2021-05-04,127.85,165.594
2021-05-05,128.1,163.527
2021-05-06,129.74,165.319
2021-05-07,130.21,164.581
2021-05-10,126.85,159.525
2021-05-11,125.91,161.195
2021-05-12,122.77,157.597
2021-05-13,124.97,158.074
2021-05-14,127.45,161.145
2021-05-17,126.27,163.52
2021-05-18,124.85,161.614
2021-05-19,124.69,161.59
2021-05-20,127.31,162.384
2021-05-21,125.43,160.154
2021-05-24,127.1,162.249
2021-05-25,126.9,162.953
2021-05-26,126.85,163.258
2021-05-27,125.28,161.506
2021-05-28,124.61,161.154
2021-06-01,124.28,160.933
2021-06-02,125.06,161.7
2021-06-03,123.54,159.351
2021-06-04,125.89,160.311
2021-06-07,125.9,159.901
2021-06-08,126.74,163.206
2021-06-09,127.13,164.058
2021-06-10,126.11,167.483
2021-06-11,127.35,167.342
2021-06-14,130.48,169.194
2021-06-15,129.64,169.157
2021-06-16,130.15,170.763
2021-06-17,131.79,174.462
2021-06-18,130.46,174.345
2021-06-21,132.3,172.698
2021-06-22,133.98,175.272
2021-06-23,133.7,175.191
2021-06-24,133.41,172.454
2021-06-25,133.11,170.073
2021-06-28,134.78,172.195
2021-06-29,136.33,172.407
2021-06-30,136.96,172.008
2021-07-01,137.27,171.648
2021-07-02,139.96,175.549
2021-07-06,142.02,183.787
2021-07-07,144.57,184.829
2021-07-08,143.24,186.57
2021-07-09,145.11,185.967
2021-07-12,144.5,185.928
2021-07-13,145.64,183.868
2021-07-14,149.15,184.084
2021-07-15,148.48,181.56
2021-07-16,146.39,178.682
2021-07-19,142.45,177.48
2021-07-20,146.15,178.66
2021-07-21,145.4,179.26
2021-07-22,146.8,181.902
2021-07-23,148.56,182.832
2021-07-26,148.99,184.991
2021-07-27,146.77,181.32
2021-07-28,144.98,181.516
2021-07-29,145.64,179.996
2021-07-30,145.86,166.38
2021-08-02,145.52,166.574
2021-08-03,147.36,168.312
2021-08-04,146.95,167.736
2021-08-05,147.06,168.8
2021-08-06,146.14,167.247
2021-08-09,146.09,167.094
2021-08-10,145.6,166.034
2021-08-11,145.86,164.606
2021-08-12,148.89,165.175
2021-08-13,149.1,164.699
2021-08-16,151.12,164.95
2021-08-17,150.19,162.098
2021-08-18,146.36,160.061
2021-08-19,146.7,159.388
2021-08-20,148.19,159.998
2021-08-23,149.71,163.294
2021-08-24,149.62,165.289
2021-08-25,148.36,164.959
2021-08-26,147.54,165.8
2021-08-27,148.6,167.482
2021-08-30,153.12,171.079
2021-08-31,151.83,173.54
2021-09-01,152.51,173.95
2021-09-02,153.65,173.156
2021-09-03,154.3,173.903
2021-09-07,156.69,175.465
2021-09-08,155.11,176.275
2021-09-09,154.07,174.208
2021-09-10,148.97,173.458
2021-09-13,149.55,172.859
2021-09-14,148.12,172.5
2021-09-15,149.03,173.79
2021-09-16,148.79,174.412
2021-09-17,146.06,173.126
2021-09-20,142.94,167.787
2021-09-21,143.43,167.182
2021-09-22,145.85,169.003
2021-09-23,146.83,170.8
2021-09-24,146.92,171.276
2021-09-27,145.37,170.29
2021-09-28,141.91,165.798
2021-09-29,142.83,165.056
2021-09-30,141.5,164.252
2021-10-01,142.65,164.163
2021-10-04,139.14,159.489
2021-10-05,141.11,161.05
2021-10-06,142.0,163.101
2021-10-07,143.29,165.122
2021-10-08,142.9,164.431
2021-10-11,142.81,162.315
2021-10-12,141.51,162.367
2021-10-13,140.91,164.214
2021-10-14,143.76,164.993
2021-10-15,144.84,170.451
2021-10-18,146.55,172.337
2021-10-19,148.76,172.208
2021-10-20,149.26,170.753
2021-10-21,149.48,171.751
2021-10-22,148.69,166.778
2021-10-25,148.64,166.019
2021-10-26,149.32,168.804
2021-10-27,148.85,169.624
2021-10-28,152.57,172.329
2021-10-29,149.8,168.622
2021-11-01,148.96,165.906
2021-11-02,150.02,165.638
2021-11-03,151.49,169.2
2021-11-04,150.96,173.85
2021-11-05,151.28,175.95
2021-11-08,150.44,174.449
2021-11-09,150.81,178.812
2021-11-10,147.92,174.103
2021-11-11,147.87,173.625
2021-11-12,149.99,176.258
2021-11-15,150.0,177.284
2021-11-16,151.0,177.035
2021-11-17,153.49,177.45
2021-11-18,157.87,184.803
2021-11-19,160.55,183.829
2021-11-22,161.02,178.629
2021-11-23,161.41,179.002
2021-11-24,161.94,179.021
2021-11-26,156.81,175.228
2021-11-29,160.24,178.079
2021-11-30,165.3,175.354
2021-12-01,164.77,172.186
2021-12-02,163.76,171.868
2021-12-03,161.84,169.49
2021-12-06,165.32,171.368
2021-12-07,171.18,176.165
2021-12-08,175.08,176.158
2021-12-09,174.56,174.171
2021-12-10,179.45,172.212
2021-12-13,175.74,169.568
2021-12-14,174.33,169.092
2021-12-15,179.3,173.315
2021-12-16,172.26,168.871
2021-12-17,171.14,170.017
2021-12-20,169.75,167.079
2021-12-21,172.99,170.417
2021-12-22,175.64,171.037
2021-12-23,176.28,171.069
2021-12-27,180.33,169.67
2021-12-28,179.29,170.661
2021-12-29,179.38,169.201
2021-12-30,178.2,168.645
2021-12-31,177.57,166.717
2022-01-03,182.01,170.405
2022-01-04,179.7,167.522
2022-01-05,174.92,164.357
2022-01-06,172.0,163.254
2022-01-07,172.17,162.554
2022-01-10,172.19,161.486
2022-01-11,175.08,165.362
2022-01-12,175.53,165.207
2022-01-13,172.19,161.214
2022-01-14,173.07,162.138
2022-01-18,169.8,158.918
2022-01-19,166.23,156.299
2022-01-20,164.51,151.668
2022-01-21,162.41,142.643
2022-01-24,161.62,144.544
2022-01-25,159.78,139.986
2022-01-26,159.69,138.873
2022-01-27,159.22,139.638
2022-01-28,170.33,143.978
2022-01-31,174.78,149.574
2022-02-01,174.61,151.194
2022-02-02,175.84,150.613
2022-02-03,172.9,138.846
2022-02-04,172.39,157.64
2022-02-07,171.66,157.936
2022-02-08,174.83,161.414
2022-02-09,176.28,161.19
2022-02-10,172.12,159.004
2022-02-11,168.64,153.294
2022-02-14,168.88,155.167
2022-02-15,172.79,156.511
2022-02-16,172.55,158.101
2022-02-17,168.88,154.653
2022-02-18,167.3,152.602
2022-02-22,164.32,150.198
2022-02-23,160.07,144.827
2022-02-24,162.74,151.358
2022-02-25,164.85,153.789
2022-02-28,165.12,153.563
2022-03-01,163.2,151.142
2022-03-02,166.56,152.053
2022-03-03,166.23,147.898
2022-03-04,163.17,145.641
2022-03-07,159.3,137.453
2022-03-08,157.44,136.015
2022-03-09,162.95,139.279
2022-03-10,158.52,146.818
2022-03-11,154.73,145.525
2022-03-14,150.62,141.853
2022-03-15,155.09,147.367
2022-03-16,159.59,153.104
2022-03-17,160.62,157.239
2022-03-18,163.98,161.251
2022-03-21,165.38,161.492
2022-03-22,168.82,164.889
2022-03-23,170.21,163.408
2022-03-24,174.07,163.65
2022-03-25,174.72,164.773
2022-03-28,175.6,168.991
2022-03-29,178.96,169.315
2022-03-30,177.77,166.301
2022-03-31,174.61,162.998
2022-04-01,174.31,163.56
2022-04-04,178.44,168.347
2022-04-05,175.06,164.055
2022-04-06,171.83,158.756
2022-04-07,172.14,157.785
2022-04-08,170.09,154.461
2022-04-11,165.75,151.122
2022-04-12,167.66,150.788
2022-04-13,170.4,155.541
2022-04-14,165.29,151.707
2022-04-18,165.07,152.785
2022-04-19,167.4,158.116
2022-04-20,167.23,153.998
2022-04-21,166.42,148.296
2022-04-22,161.79,144.35
2022-04-25,162.88,146.074
2022-04-26,156.8,139.391
2022-04-27,156.57,138.167
2022-04-28,163.64,144.597
2022-04-29,157.65,124.282
2022-05-02,157.96,124.5
2022-05-03,159.48,124.254
2022-05-04,166.02,125.929
2022-05-05,156.77,116.407
2022-05-06,157.28,114.773
2022-05-09,152.06,108.789
2022-05-10,154.51,108.859
2022-05-11,146.5,105.372
2022-05-12,142.56,106.931
2022-05-13,147.11,113.055
2022-05-16,145.54,110.811
2022-05-17,149.24,115.369
2022-05-18,140.82,107.113
2022-05-19,137.35,107.319
2022-05-20,137.59,107.591
2022-05-23,143.11,107.557
2022-05-24,140.36,104.1
2022-05-25,140.52,106.775
2022-05-26,143.78,111.078
2022-05-27,149.64,115.146
2022-05-31,148.84,120.21
2022-06-01,148.71,121.684
2022-06-02,151.21,125.511
2022-06-03,145.38,122.35
2022-06-06,146.14,124.79
2022-06-07,148.71,123.0
2022-06-08,147.96,121.18
2022-06-09,142.64,116.15
2022-06-10,137.13,109.65
2022-06-13,131.88,103.67
2022-06-14,132.76,102.31
2022-06-15,135.43,107.67
2022-06-16,130.06,103.66
2022-06-17,131.56,106.22
2022-06-21,135.87,108.68
2022-06-22,135.35,108.95
2022-06-23,138.27,112.44
2022-06-24,141.66,116.46
2022-06-27,141.66,113.22
2022-06-28,137.44,107.4
2022-06-29,139.23,108.92
2022-06-30,136.72,106.21
2022-07-01,138.93,109.56
2022-07-05,141.56,113.5
2022-07-06,142.92,114.33
2022-07-07,146.35,116.33
2022-07-08,147.04,115.54
2022-07-11,144.87,111.75
2022-07-12,145.86,109.22
2022-07-13,145.49,110.4
2022-07-14,148.47,110.63
2022-07-15,150.17,113.55
2022-07-18,147.07,113.76
2022-07-19,151.0,118.21
2022-07-20,153.04,122.77
2022-07-21,155.35,124.63
2022-07-22,154.09,122.42
2022-07-25,152.95,121.14
2022-07-26,151.6,114.81
2022-07-27,156.79,120.97
2022-07-28,157.35,122.28
2022-07-29,162.51,134.95
2022-08-01,161.51,135.39
2022-08-02,160.01,134.16
2022-08-03,166.13,139.52
2022-08-04,165.81,142.57
2022-08-05,165.35,140.8
2022-08-08,164.87,139.41
2022-08-09,164.92,137.83
2022-08-10,169.24,142.69
2022-08-11,168.49,140.64
2022-08-12,172.1,143.55
2022-08-15,173.19,143.18
2022-08-16,173.03,144.78
2022-08-17,174.55,142.1
2022-08-18,174.15,142.3
2022-08-19,171.52,138.23
2022-08-22,167.57,133.22
2022-08-23,167.23,133.62
2022-08-24,167.53,133.8
2022-08-25,170.03,137.28
2022-08-26,163.62,130.75
2022-08-29,161.38,129.79
2022-08-30,158.91,128.73
2022-08-31,157.22,126.77
2022-09-01,157.96,127.82
2022-09-02,155.81,127.51
2022-09-06,154.53,126.11
2022-09-07,155.96,129.48
2022-09-08,154.46,129.82
2022-09-09,157.37,133.27
2022-09-12,163.43,136.45
2022-09-13,153.84,126.82
2022-09-14,155.31,128.55
2022-09-15,152.37,126.28
2022-09-16,150.7,123.53
2022-09-19,154.48,124.66
2022-09-20,156.9,122.19
2022-09-21,153.72,118.54
2022-09-22,152.74,117.31
2022-09-23,150.43,113.78
2022-09-26,150.77,115.15
2022-09-27,151.76,114.41
2022-09-28,149.84,118.01
2022-09-29,142.48,114.8
2022-09-30,138.2,113.0
2022-10-03,142.45,115.88
2022-10-04,146.1,121.09
2022-10-05,146.4,120.95
2022-10-06,145.43,120.3
2022-10-07,140.09,114.56
2022-10-10,140.42,113.67
2022-10-11,138.98,112.21
2022-10-12,138.34,112.9
2022-10-13,142.99,112.53
2022-10-14,138.38,106.9
2022-10-17,142.41,113.79
2022-10-18,143.75,116.36
2022-10-19,143.86,115.07
2022-10-20,143.39,115.25
2022-10-21,147.27,119.32
2022-10-24,149.45,119.82
2022-10-25,152.34,120.6
2022-10-26,149.35,115.66
2022-10-27,144.8,110.96
2022-10-28,155.74,103.41
2022-10-31,153.34,102.44
2022-11-01,150.65,96.79
2022-11-02,145.03,92.12
2022-11-03,138.88,89.3
2022-11-04,138.38,90.98
2022-11-07,138.92,90.53
2022-11-08,139.5,89.98
2022-11-09,134.87,86.14
2022-11-10,146.87,96.63
2022-11-11,149.7,100.79
2022-11-14,148.28,98.49
2022-11-15,150.04,98.94
2022-11-16,148.79,97.12
2022-11-17,150.72,94.85
2022-11-18,151.29,94.14
2022-11-21,148.01,92.46
2022-11-22,150.18,93.2
2022-11-23,151.07,94.13
2022-11-25,148.11,93.41
2022-11-28,144.22,93.95
2022-11-29,141.17,92.42
2022-11-30,148.03,96.54
2022-12-01,148.31,95.5
2022-12-02,147.81,94.13
2022-12-05,146.63,91.01
2022-12-06,142.91,88.25
2022-12-07,140.94,88.46
2022-12-08,142.65,90.35
2022-12-09,142.16,89.09
2022-12-12,144.49,90.55
2022-12-13,145.47,92.49
2022-12-14,143.21,91.58
2022-12-15,136.5,88.45
2022-12-16,134.51,87.86
2022-12-19,132.37,84.92
2022-12-20,132.3,85.19
2022-12-21,135.45,86.77
2022-12-22,132.23,83.79
2022-12-23,131.86,85.25
2022-12-27,130.03,83.04
2022-12-28,126.04,81.82
2022-12-29,129.61,84.18
2022-12-30,129.93,84.0
2023-01-03,125.07,85.82
2023-01-04,126.36,85.14
2023-01-05,125.02,83.12
2023-01-06,129.62,86.08
2023-01-09,130.15,87.36
2023-01-10,130.73,89.87
2023-01-11,133.49,95.09
2023-01-12,133.41,95.27
2023-01-13,134.76,98.12
2023-01-17,135.94,96.05
2023-01-18,135.21,95.46
2023-01-19,135.27,93.68
2023-01-20,137.87,97.25
2023-01-23,141.11,97.52
2023-01-24,142.53,96.32
2023-01-25,141.86,97.18
2023-01-26,143.96,99.22
2023-01-27,145.93,102.24
2023-01-30,143.0,100.55
2023-01-31,144.29,103.13
2023-02-01,145.43,105.15
2023-02-02,150.82,112.91
2023-02-03,154.5,103.39
2023-02-06,151.73,102.18
2023-02-07,154.65,102.11
2023-02-08,151.92,100.05
2023-02-09,150.87,98.24
2023-02-10,151.01,97.61
2023-02-13,153.85,99.54
2023-02-14,153.2,99.7
2023-02-15,155.33,101.16
2023-02-16,153.71,98.15
2023-02-17,152.55,97.2
2023-02-21,148.48,94.58
2023-02-22,148.91,95.79
2023-02-23,149.4,95.82
2023-02-24,146.71,93.5
2023-02-27,147.92,93.76
2023-02-28,147.41,94.23
2023-03-01,145.31,92.17
2023-03-02,145.91,92.13
2023-03-03,151.03,94.9
2023-03-06,153.83,93.75
2023-03-07,151.6,93.55
2023-03-08,152.87,93.92
2023-03-09,150.59,92.25
2023-03-10,148.5,90.73
2023-03-13,150.47,92.43
2023-03-14,152.59,94.88
2023-03-15,152.99,96.2
2023-03-16,155.85,100.04
2023-03-17,155.0,98.95
2023-03-20,157.4,97.71
2023-03-21,159.28,100.61
2023-03-22,157.83,98.7
2023-03-23,158.93,98.71
2023-03-24,160.25,98.13
2023-03-27,158.28,98.04
2023-03-28,157.65,97.24
2023-03-29,160.77,100.25
2023-03-30,162.36,102.0
2023-03-31,164.9,103.29
2023-04-03,166.17,102.41
2023-04-04,165.63,103.95
2023-04-05,163.76,101.1
2023-04-06,164.66,102.06
2023-04-10,162.03,102.17
2023-04-11,160.8,99.92
